,Beer Names,Rating,Locations,Reviews,Users
87,Dogfish Head Suddenly Comfy,1.6,"Milton, Delaware","Another straight up stupid ass beer from DFH. Got this from JR's in Rochester. Lots of alky for a couple of bucks, heheh.  Its virtually clear pale and I see its brewed with all kinds of happy bullshit; like apple juice, cinnamon and other fortnight beer additives, so be it, I'll give it a try, heheh. Creamy vanilla colored head. Make no mistake, this is another one of those awful spiced holiday brews, too much spice. Its quite rude but at least it is spiced to cover all its imperfections, just like the rest. You may simply  call it a Christmas  brew, it taste just like the rest; an insult to Christmas.  When are these beer companies going to jump off their high horse and try brewing some plain old good beer? Just asking. Yes, this is simply some way over the top ale, that has way too much spices in it. Get with it DFH, get back to your roots and quit chasing the money making niche of craft beer. You need to make just 12 really good beers. FORGETTAHBOUT all that happy bullshit. Get with it I say. Maybe you better go find some chemical analysis of some mummy's tomb and recreate the beer you think you found in the bottom of the sarcophagus. It just may be the chemical analysis of a dead body, no? Dead bodies are comfy in the bottom of a sarcophagus. They're moving on to some other better beer style.",cheap
88,Kaiserdom German Dark Lager,1.4,"Bamberg-Gaustadt, Bavaria","Muffig malziger Beginn, wenig röstig, geringe Süße. Weiche milde Herbe, Spülmittel, trocken. Bäh. 10/5/4/4/7/4",Koelschtrinker
89,Willimantic Willi Whammer,2.4,"Willimantic, Connecticut","Pours hazy amber with a white head. Aroma of juniper and malt. Taste has Belgian yeast, slightly ferrous with earthy notes. Palate has intense pervasive yeast element on the nose. Eh.",pdog555
90,Pabst Blue Ribbon,5.0,"Los Angeles, California",This beer tastes strong to me and it's not even 6% Abv. But I would rather drink this than Bud light,torres
91,Rusty Rail Luminous,1.6,"Mifflinburg, Pennsylvania","On tap at the magic tree in boardman.  Clear pale with a neutral nose. Not sure how these things can be called a stout, no stout attributes what so ever. Just a plain old pale beer as far as I'm concerned. White stout, that's pretty ridiculous! Disappointing to say the least. Get this thing off the stout train, stout it is not.",cheap
92,The Ale Apothecary Minotaur,2.0,"Bend, Oregon","750 mL bottle. Black. Smells of acetone, bourbon, wood,red wine, and berries. Tastes of straight vinegar. Vanilla tinge and bourbon soften it a bit, but mostly vinegar. Exceedingly sour. Dumped it.",ctipping
93,Miller Lite,3.0,"Milwaukee                       , Wisconsin","22 ounce, draft at Beef o Brady’s in Stow, Ohio. Smells sweet. Light golden in color. Thin white head. Asteroid sweet. Smooth and light. Sweet aftertaste. Just lawnmower beer to me. Cheers!",unclefrito62
94,Coors Light,3.0,"Golden, Colorado","22 ounce draft at Beef o Brady’s in Stow, Ohio. Smells sweet. Yellow in color and thin white head. Very light taste with sweetness and a little grain. Sweet aftertaste. Smooth. Lawnmower beer that I’m sure I will drink again. Cheers!",unclefrito62
95,Erl-Bräu Erlkönig Hell,4.7,"Geiselhoering, Bavaria","500 ml can from a 2019 Advent calendar.  Pours a very clear gold with a nice white head.  The foam retention is good with nice lacing.  The aroma is very malty with no hop aroma which is proper for this style.  The flavor is also full malt, but balanced by a decent amount of hop bitterness.  This is a fine example of a Bavarian Helles Lagerbier.  Some are too sweet for me, but this one is not.  My only criticism of this beer is that at 5.0% ABV it is a bit strong for the style.",felsenpils
96,Whitewater Blood Moon,5.0,"Foresters Falls, Ontario","Terrific beer !  I’m sure beer purists might be offput as its sort of like a beer crossed with an orange radler. But I think it’s awesome. I like sours occasionally but I find I really have to sip and savour them slowly as the flavour is so intense, this one is much mellower but it still has enough bite to be a little different .  Very drinkable . A bit like a an alcoholic san Pelegrínno with more of a tasty bite .",hofbot
97,Michelob Ultra,4.7,"St. Louis, Missouri",When it comes to light beers nothing is even close to the “superior light beer”. True to it’s name it clearly is a remarkable. The amazing taste and smooth flow makes this beer quite the enjoyment. If it were not for michelob I would not be the beer concierge I am today. Michelobe makes every party go 0 to 100 real quick!! All hail michelob.,frankiebatista
98,Kuehn Kunz Rosen ThaiPA,1.5,"Mainz, Rhineland-Palatinate","Bottle, 6.5%. Hazy golden with small tan head. Aroma is malt, herbs, spices and perfume. Flavour is malt, spices, perfume, more spices, more herbs, lime, medium sweet and a little bitter.",chrisv10
99,Four Peaks Barrel-Aged Raj IPA,5.0,"Tempe, Arizona","Four Peaks may be in my top 3 favorite breweries and they do not even sell in my state (Oklahoma), so I drive 2.5 hours to Dallas just to purchase it. This beer has some great IPA bitterness, it goes down with a warm finish and after a couple does quickly impact your decision making abilities.",MeadMuse125
100,Pfister Öko-Bockbier,1.7,"Eggolsheim-Weigelshofen, Bavaria","""Pfister 6,6er Bock"", Flasche von Hopfen & Malz, Berlin-Wedding. - Die Brauerei Pfister hat leider die unschöne Angewohnheit, ihre Biere unter ständig wechselnden Namen auf den Markt zu bringen. Es gibt schon einen Ökobock und einen dunklen Bock, beide mit 6,6 %, und nun diesen 6,6er Bock - das ist wohl mehr oder weniger das gleiche Bier, wenn es auch von Jahr zu Jahr etwas anders ausfallen mag. - Kupferrotbraun, trüb. - In der Nase aromatisches dunkel-toastiges Malz mit unangenehm süßlicher, faulig-gemüsiger Note. - Antrunk für einen Bock geradezu wäßrig dunkelmalzig mit etwas Kakao, Kirschkonfitüre, Karamel, Traubenzucker und eigenartig ranziger Note. Milder rezent, hefeweich aber nicht bocktypisch breit; leicht schnapsig. Im Abgang milde aber angenehme herbale Hopfenherbe, leider überlagert durch die fatale ranzig-süßliche Note. - Mißratener Bock, nur mit Mühe genießbar. (10.1.2020.)",Moravius
101,Samuel Adams Boston Lager,5.0,"Boston, Massachusetts","This beer is like the go to game day beer, but when you want a top shelf selection. This beer has just the slightest bite to it with all sorts of flavor and aroma.",MeadMuse125
102,Deschutes Pacific Wonderland,5.0,"Bend, Oregon","Someone in marketing needs a raise, because they nailed this on the head when they called it a Wonderland. This is a bright and crisp peer with a nice mild hoppy flavor. If I was limited to one beer for the rest of my life, this is making the shortlist. The only thing I hate is that I have to drive 2.5 hours from Oklahoma just to buy it--which I do.",MeadMuse125
103,Deschutes Da Shootz!,5.0,"Bend, Oregon","If happiness has a taste, this is it. You cannot drink this and not enjoy yourself. The aroma, the taste, even the after taste, are all pleasant and enjoyable. This is in my top 5 favorite all time beers. It has a very refreshing taste that makes it worth the 2.5 hour drive every time I want to go buy it (Not sold in Oklahoma).",MeadMuse125
104,Four Peaks Kilt Lifter Scottish Style Ale,5.0,"Tempe, Arizona",This is literally one of the smoothest beers I have ever had. I am surprised the reviews don't have this at 5 stars. I have never given this to anyone that hasn't loved it. There is a light aroma with a full body and taste. Easily one of the best beers I have ever had.,MeadMuse125
105,Robinsons Trooper (Bottle),4.6,"Stockport, Greater Manchester","Birra inglese al 100%, come non riconoscerle! Sapore deciso, poco gas, schiuma inesistente.
UP THE IRONS!",Stefino70
106,Victory Sour Monkey,1.0,"Downingtown, Pennsylvania",Pours a clear yellow with no head. Very dry and very bitter beer. This has some citrus notes to it. This is too bitter for me and I just don’t consider this to be a beer. I’ll pass on this.,RONCOD
107,Stella Artois 4% / Légère,4.2,"Preston, Lancashire",Stella Legere a go to for the intelligent beer drinker looking to reduce the waistline. The clean crisp flavour and low cab means the more you drink the more you lose. Stella is commonly referred to a the wife beater however the low carb version reduces the beating the ones that do get beaten throughly enjoy it though. Another 10/10 brew.,NobleExports31
108,Alpha Delta Achlys,2.4,"Newburn, Tyne & Wear","440ml can (beerdome.nl) (5:1:5:3-:10=2.4-)
Ugh, ugly cloudy pour, insipidly pale, sounded like Anna got a poop in her glass. On pouring, it's rich with pineapple and fleshy fruits, in the glass it's stankier, some carroty sweetness, and a bit of starch. Bland sweet starchy taste, stanky hops, fruity, some laundry detergent. Pleasant little bitter bite in the finish. All hops and starch, completely lacking malts. Alcohol is vaguely covered. Meh, a bit like that cloudwater muck, another brew for hazebros who don't like actual beer. Fucking shitty trub at the bottom of the glass. Gross.",FatPhil
109,Sweetwater 420 Strain Mango Kush,1.7,"Atlanta, Georgia",Not a huge fan of this beer. Far too sweet with a strange aroma. Underlying beer is lost in the flavor.,ads135
110,Flying Fish XPA Citra Pale Ale,1.7,"Somerdale, New Jersey","Tap at mad mex in robinson.  Clear pale with decent co2 on the palate. Taste is somewhat bitter. It also is a little medicinal in the middle. Difficult near the end. Heavy hop citrus bite. Weird, dull & aged slaggy hop ending.",cheap
111,Buffalo Bayou Crush City IPA,5.0,"Houston, Texas",Can’t like more. Similar aroma and taste for ipa. Can’t fall asleep. Now I go to bed around 2 everyday,beer3000
112,Rince Cochon Cuvée Spéciale Sur Lie,5.0,"Boortmeerbeek, Belgium","Gifted from Doug Theresa Aadland for Christmas (bought at BevMo from Redlands, California for $10.99), Rince Cochon Cuvée Speciale Sur Lie is a Belgian blonde ale bottle refermented crafted by Brouwerij Haatch from Aalter, Belgium.

The air yields Belgian yeast, lemons, and pear as you drink. The appearance is a clear yellow with a finger of white head. The alcohol content is 8.5%.

Belgian yeast has a moderate creamy tone, buttery upon on the lips, and accompanied by a lightly sweet banana. Peppercorn accents and spices the yeasty comprehension. Pear is prominent as the watery aspect grows. Green apples assists with the fruity pear body. Lemon makes the drink crisp and drawn out from the grassy hops used. Honey sweetens and applies its touch to the yeast and lemon combination. Bready malt provides a soft texture to the mouthfeel.

Rince Cochon Cuvée Speciale Sur Lie is a spellbinding Belgian blonde. The Belgian yeast, peppercorn, pear, green apples, and lemon blend into a voluptuous drink. This is not my first time drinking and writing (2016) about this beer. From years of loving Belgian beers, the buttery aspect and sweet banana sets this Belgian beer apart from its style. The green apples and lemon colors the lemony and yeasty dry finish. The creamy yeast dampens the malt and peppercorn texture. After drinking this the second time around, I appreciate it more and understand why this brew matters amongst the catalogue of Belgian beer that are available on a regular basis. The only thing left I need to do is drink it after aging it.

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
113,Purity Session IPA,5.0,"Alcester, Warwickshire","This is a great session beers, the price was very good good. The beer is from a  local brewer in alcester, Fresh pint.",WortMuse45
114,MadTree Lift,1.0,"Cincinnati, Ohio","I've not had a ""craft beer"" taste so much like Bud Light before. It was plain, kind of nauseatingly cereal-y, grassy, again plain, just kind of gross. Notes of overplayed beer pong. Honestly just bad. No effort here.",AbbeyRoade
115,Goose Island Bourbon County Stout - Vanilla Bourbon Barrel,2.3,"Chicago, Illinois","It sure has nauseating amounts of vanilla. The vanilla is so strong and overpowering that it makes an artificial impression. Take the most pastry-overclocked pastry stouts that are in vogue right now. There is also a good amount of dark chocolate and coffee and a little bit of barrel notes, though overall it tastes like a cheap perfumy cheesecake in chocolate coating in the form of beer. Nah.",ElDesmadre
116,Elysian Def Leppard Pale,1.5,"Seattle, Washington","Black pounder can from JR's. Typical beer smell. Clear pale with a big giant head, wants to overflow my mug. Rather flat but not quite on the palate. Seems a little rude with many ill ale attributes. Stronger attitude, alky shows thru with ease. Some astringent bitterness building in the back of the throat. A little thick and syrupy in the end. Not impressed. Finishes with that bitter astringent bite becoming prominent. Probably should be listed as an IPA, comes across like a weak, aged IPA.",cheap
