,Beer Names,Rating,Locations,Reviews,Users
99,Schwaben Bräu Zwickl Naturtrübes Kellerbier,1.8,"Stuttgart, Baden-Württemberg","Review: 0,5l flip top brown bottle of Schwaben Bräu Zwickl Kellerbier: 5.6% vol.

Got from a German supermarket, a four pack, coming in a very cool looking logo of a brewer and his beer, happy with his accomplishment! An unfiltered traditional cloudy beer. 

Have to say it looks absolutely fantastic on pour, a very lovely frothy white head appearing with a beer that has a gorgeous golden colour with a deep look.

A very decent head that sticks around, some good lacing, and with the deep hazy orange look, we have a great looking beer to admire.

On the nose one gets a very, very malty aroma, very clear and easy to find. An ok malty and yeasty smell, not bad at all.

On to the taste, very soft and creamy on the tongue initially, crispy and inoffensive, not much flavouring to taste and very, very smooth. Light and not really hitting the spot.

A lot of malts and some light grains, as expected, and a bit of fruit, but very light and very boring. Kind of a waste of time, with nothing really to get stuck into in terms of prominent or excitable tastes or flavours, dont think I will be buying this one again. 

A pretentious beer with nice packaging that tastes like cheap supermarket fare, disappointing, was expecting much more.",Drinking_77
100,Riegele Hell Alkoholfrei,1.8,"Augsburg, Bavaria","Bottle 500 ml. Light straw color, white foam. Aroma: sweet, corn, malt wort, honey. Taste: sweet with sourness, malt, malt wort, a little bitterness, so-so.",alex_leit
101,Badger The Blandford Fly,0.5,"Blandford Forum, Dorset","The worst tasting beer I have ever had, drinking cough medicine is more enjoyable",KegTapper47
102,Lucky Bucket Pre-Prohibition Lager,1.2,"La Vista, Nebraska","Minimal aroma with notes of thin toasted grain, ethyl acetate, legume, and non-off-flavor organic acid. Taste is watermelon ester, odd lactic acid, thin toasted grain husks. No hop flavor or aroma. Amber with decent clarity. Medium body with moderately high carbonation. Almost unpleasant.",SanfordBrewer
103,Knee Deep Sac Fly-PA,1.2,"Auburn, California","Big pounder can from chalet.  Its NE IPA, really cloudy. Big head. Mild off perfume aroma.Difficult first taste, really bitter as hell, like any good IPA should be. At least it don't smell like BO, thankfully. Yes, long biter bullshit, negative nellie, whew.  Who put hand soap in this stuff? heheh. Yas, so terrible, terribly on style. What else can be said except its just another ubiquitous IPA, not sure what beerdrinkers find in this straight up ass style.",cheap
104,Dubuisson Cuvée des Trolls,1.3,"Pipaix, Belgium","Bladozłoty, lekko zamglony. Piana słaba. W aromacie koncernowo, siarkowo, słodowo, ziołowo. W smaku koncernowo, kukurydza, gorycz chmielu i lekko sciągająco. Wytrawnie, nudnie, jałowo.",Poncjusz
105,Flossmoor Station Morning Roast Breakfast Stout,1.4,"Flossmoor, Illinois","on tap @ source. roasty (cold) nose, creamy, a hint of coffee, a hint of cocoa, a hint of vanilla, a hint of beer. rating #1!",zebra
106,New Belgium Voodoo Ranger Starship IPA,1.4,"Fort Collins, Colorado","Tap at bowsers in monaca. I'm so tired of ubiquitous IPA and I'm especially tired of NB revamping the ranger by just slapping a new label on any ubiquitous IPA, quite rude. I'm done ticking these things they always taste the same, my immature taste buds cannot differentiate between these. Anyway, this is just another bitter IPA. Big stupid straight up ass insult to my lager loven taste buds. Whew, rubber chewing on inner tube long bitter finish as well. Just like any other terribly on style IPA, go figger.",cheap
107,Southern Tier Cinnamon Roll,1.5,"Lakewood, New York","Tap at bowsers, thot I did this one already. A darker brew. Smells like some kind of sweet cinnamon cookies. Taste is flat and bitter with too much of that holiday spice thing going on, comes across as quite rude on the palate. Not good, just too much spices. Seems more like a medicine. Difficult to finish. Good example of a poorly made holiday brew, whew.",cheap
108,Rhinegeist Pure Fury,1.7,"Cincinnati, Ohio",Tap at bowsers. Pale  and it has a mild perfume hop nose. Very bitter up front with lots with lots of green grapefruit rind in there. Mellows out just a bit in the middle. Interesting. Not as bad as I thought it would be if that's any consolation.,cheap
109,Central City Red Racer Bow Saw,1.6,"Surrey, British Columbia","soft foam on a medium clear brown body, heavy ginger and sugar on the nose that's kind of unappetizing. Flavour is rough ginger leaning towards burlap, wool socks. Lingering mouthfeel of more ginger but it's like sucking on those wool socks. I normally lean into ginger beers but this is just too overbearing, more fake than fresh ginger and it's coming off as way too rough.
",DeanF
110,Gulpener Gladiator,1.9,"Gulpen, Netherlands",Donkergeel bier met beperkte witte schuimkraag. Aanzet is licht zoet wat vervalt in een wrange zware alcohol smaak,FrothyTickers24
111,Goose Island 312 Urban Wheat Ale,1.2,"Chicago, Illinois","Pours headless, malty aroma and grassy spiced fruit finish. Have seen this in a mix pack with midway and other goose island beers, I like their other stuff but this would be a reason for me not to buy the selection pack, it’s very different and far from hoppy like Midway and their ipa.",MeadTrub23
112,Front Row Blindside,1.4,"Brindley Ford, Staffordshire",Delt med Rune. Gylden. Filmskum. Nesten klar. Fjøsaroma. Smaken fraukjeller. Tørr avslutning.,Finn
113,Ruddles County (Filtered),1.1,"Bury St. Edmunds, Suffolk","500ml bottle from Tesco, Watford and drunk on 09/05/2007.  Crikey, I remember having a bottle of this some years prior, when it still had a peal off top, and don’t remember it being so bad.  This was simply a greAt example of terrible, pasteurised bottled bitter.",Beese
114,Heineken,1.5,"Zoeterwoude, Netherlands","[email protected], Tampere, Finland. Light/medium, slightly bitter nuances of bitter grains, a hint of German hops and plastic side-note. Narrow taste spectrum and medium/short aftertaste with some grains. Light body with high/medium carbonation. Overall, bulk in all aspects although 5% gives a hint of more structure. 3 2 3 2 5",Turboninja
115,Destihl Wild Sour Series : Key Lime Pie Gose,1.6,"Normal, Illinois","Ultra clear golden and lightly orange coloured body with a faint, sliver of a pale white head that fades immediately upon pouring. Aroma of ultra funky yeasts with some ashtry, a dash of brine, a lot of caster sugar, icing sugar, fake fruits and a big hit of old ladies (think grandmother) perfume - very funky, fragrant and pungent in a bad way. Light-bodied; Sharp fake lime flavous dominate at first with a lot of lactose and creamy notes with a lot of perfume, hay, grass and funky yeast flavours that show through as the old lady perfume of yesteryear, but in the mouth, which makes it that much worse. Aftertaste shows some somewhat better and lighter lime and lemon citrus notes, but the yeast and briney, salt components show stronger and leaves the palate somewhat salty and ready for the next sip, despite the perfume and funky yeast qualities. Overall, a pretty funky, pungent and odd-tasting beer that never seems to align with the style and/or what they were trying to produce, given the fact that the caster sugar, perfume and funky yeasts all hit about the same level and the citrus, brine and malt don't really show at all. Not really worth trying to find, unless you love your grandmother, her old perfume or a really funky yeast and citrus combination of a 'beer'. I sampled this twelve ounce can, purchased from Knightly Spirits in Orlando (Orange Blossom Trail), Florida on 19-April-2019 for US$2,84 sampled at home in Washington on a warmer day here in 'Winter' on 25-January-2020.",jgb9348
116,Salitos Cerveza Especial,1.8,"Paderborn, North Rhine-Westphalia",Pours a clear golden color with a small white head. Quite thin with cardboard. The finish was short. Really nothing to write home about.,Mariusz
117,Craftwerk Dark Season,1.8,"Bitburg, Rhineland-Palatinate","From the label ""Reinterpreting international beer styles but adhering to the Reinheitsgebot"". Which is as bollocks as the beer. German Einheitsgebot fits better. As with many German beers they have removed any flavour, edge or character in the name of so-called cleanness of taste. It's basically a boring black lager with a tiny amount of extra dark malts and sweetness. Avoid",dahilein
118,Vocation Dark Mystic,1.9,"Cragg Vale, West Yorkshire","25th January 2020
Can. Semi opaque dark brown beer, small bubbly tan head. Thin and mildly dry palate, reasonable fine carbonation. Cereal streaked dark malts with a weird tea like twist. Thin dry finish. WTAF? Jaysus! Shocking!",madmitch76
119,Beck's Alkoholfrei (Non-Alcoholic),1.2,"Bremen, Bremen","Green bottle, 300 ml, best before 10.2006, Hit and miss at Sébastien Bertrand, savoured on January 26 2019; eye: golden, clear, no effervescence, half ring of head, slight lacing; nose: madeira, cardboard, dust, grain; mouth: madeira, cardboard, dust, finale in madeira, light body, below-average carbonation, mildly sweet, slick texture; overall: once is enough
 

FRANÇAIS

Bouteille verte, 300 ml, meilleure avant 10.2006, Hit and miss chez Sébastien Bertrand, savourée le 26 janvier 2019; œil : dorée, limpide, pas d'effervescence, demi-anneau de mousse, très légère dentelle; nez : madère, carton, poussière, grain; bouche : madère, carton, poussière, finale en madère, corps léger, carbonatation sous la moyenne, moyennement sucrée, texture coulante; en résumé : une fois, c'est assez",GRM
120,Runaway Steep Soda Shandy Panache ,1.7,"Manchester, Greater Manchester",Delt med Rune. Lys gylden. Filmskum. Sitronbrusaroma. Smaken det samme. Veldig fizzy. Frisk - men ikke god.,Finn
121,Kauno Nefiltruotas,1.8,"Kaunas, Lithuania","Drunk from bottle. Aroma: grains, butterscotch, DMS, grass, hay. Similar taste. Low bitterness. Dirty.",vinivini
122,Kauno Kauno,1.7,"Kaunas, Lithuania",Enjoyed straight from bottle. Dirty in aroma and taste. DMS. Diacetyl. Malts. Low bitterness. No good.,vinivini
123,RJ Tremblay,1.9,"Montréal, Quebec","Can, 473 ml, Hit and miss at Sébastien Bertrand, savoured on January 26 2019; eye: straw, clear, no effervescence, good sheet of white head, average lacing; nose: sulphur, malt, corn; mouth: sulphur, malt, corn, finale in malt with presence of sugar, light body, good carbonation, lightly sweet, slick texture; overall: once is enough
 

FRANÇAIS

Canette, 473 ml, Hit and miss chez Sébastien Bertrand, savourée le 26 janvier 2019; œil : paille, limpide, pas d'effervescence, bonne couverture de mousse blanche, dentelle moyenne; nez : soufre, malt, maïs; bouche : soufre, malt, maïs, finale en malt avec présence de sucre, corps léger, bonne carbonatation, légèrement sucrée, texture coulante; en résumé : une fois, c'est assez",GRM
124,Hofbräu Abensberg Märzen Spezial,1.6,"Abensberg, Bavaria","50cl Flasche, vielen Dank an koelschtrinker fürs Auftreiben.
Das Bier im Glas ist klar, golden mit kleinen Hefepartikeln und hat eine mittelgroße beige Schaumkrone. Der Geruch ist plörrig süß malzig, süß getreidig und kaum hopfig. Der Geschmack ist leicht säuerlich malzig, getreidig, estrige Noten, Stroh, kaum Bitterkeit. Leider stört die leichte Säure. Naja.",Beerhunter111
125,Beachwood / Alesmith Boom Crash Hopera,1.1,"Long Beach, California","Pounder can from chalet premiere.  Lots of strong volatile boozy rubbery inner tube hops on the  nose. Cloudy off pale. Big thick head. Big bitter biting hops from the start, difficult and nastily on style, wheeeeew. Much more medicine than my lager lovin taste buds can handle. So big, so bad, so triple IPA. Thick and viscous on the palate as well as mouth coating like chewing on rude ass partially fermented pine needles ground up into green grapefruit rinds. One big ass kicking imperial experience. If you want to catch a buzz on one beer, this is the one for you as long as you can put up with its slick impact bitterness. 
​
63",cheap
126,AleSmith / Beachwood Boom Crash Hopera,1.1,"San Diego, California","Pounder can from chalet premiere.  Lots of strong volatile boozy rubbery inner tube hops on the  nose. Cloudy off pale. Big thick head. Big bitter biting hops from the start, difficult and nastily on style, wheeeeew. Much more medicine than my lager lovin taste buds can handle. So big, so bad, so triple IPA. Thick and viscous on the palate as well as mouth coating like chewing on rude ass partially fermented pine needles ground up into green grapefruit rinds. One big ass kicking imperial experience. If you want to catch a buzz on one beer, this is the one for you as long as you can put up with its slick impact bitterness.",cheap
127,Breughel Ste-Pétronille,1.8,"Saint-Germain-de-Kamouraska, Quebec","Brown bottle, 500 ml,  from and with Sébastien Bertrand (merci!), Hit and miss at Sébastien's, savoured on January 26, 2019; eye: amber, limpid, no effervescence, ring of beige head, slight lacing; nose : fruity; mouth: fruity, Epsom salt, light salty, fruity finale with presence of Epsom salt, light body, below-average carbonation, lightly sweet, slick texture; overall: too old
 

FRANÇAIS
                                                   
Bouteille brune, 500 ml, de et avec Sébastien Bertrand (merci!), Hit and miss chez Sébastien, savourée le 26 janvier 2019; œil : ambrée, limpide, pas d’effervescence, anneau de mousse beige, très légère dentelle; nez : fruité; bouche : fruité, sel d’Epsom, léger salin, finale fruitée avec présence de sel d’Epsom, corps léger, carbonatation sous la moyenne, légèrement sucrée, texture coulante; en résumé : trop vieille",GRM
128,Alpirsbacher Klosterbräu Schwarzwald Michel Natur Radler,1.8,"Alpirsbach, Baden-Württemberg","50cl bottle. A minimal hazy yellow golden colour small white lacing. Aroma of sweet citrus lemonade, some lime, no beer. Taste of juicy citrus lemonade, lime, hints of grapefruit, no beer.",Beerhunter111
129,New Holland Dragon's Milk,1.3,"Holland, Michigan","Bottle at Delano Skyfall Lounge in Las Vegas, NV. Drank from the bottle. Starts out with some classic stout flavors and then the 11% ABV takes over and drowns out everything. WAY too strong to enjoy. Couldn't finish it.
",Kleg
130,Martens 5 Flags Strong Lager,0.9,"Bocholt, Belgium","500ml bottle from Sainsbury’s, Watford and drunk on 15/04/2007.  A pretty naff lager, with chemical and metallic notes.  Not that Belgium is exactly known for its lagers, but this was especially bad.",Beese
