,Beer Names,Rating,Locations,Reviews,Users
68,Epic Son of a Baptist,4.8,"Salt Lake City, Utah","From a can to a glass. Pours a clear dark brown black with a massive tan frothy creamy silky head. Aroma is Cocoa Nibs, Coffee, Roasted Malts, Milk Chocolate. taste follows the aroma with a medium/heavy mouthfeel. Alcohol hidden well. Very well balanced and a very tasty Coffee Stout!",badpuppy69
69,Baladin Xyauyù Fumé (Islay Whisky),4.6,"Piozzo, Italy","Bottle at home. 2014 vintage. Pours a slightly hazy dark brown colour with no head. Aroma of smoke, whisky, smoked ham, BBQ sauce, brown sugar, dates and ryebread. Flavour of whisky, smoked ham, dates, ash and tobacco. Warming alcohol in the end. Has a silky mouth feel, full-bodied and a light bitterness. A perfect match between a barley wine and whisky. Incredibly balanced and pleasant to drink. Smoked and sweet and a little bitterness to balanced it. Just wow!",Foffern
70,Fuller's Vintage Ale 2016,4.8,"Chiswick, Greater London","Color marrón rojizo, ligera turbidez. Dos dedos de espuma con excelente retención. Aroma complejo, malta tostada, miel, moscatel, ligera uva y flores, caramelo y cognac. Gusto a malta tostada, caramelo, vino blanco, cognac, madera, fruta confitada, pomelo, mermelada de naranja amarga y un punto especiado. Cuerpo medio. Un cerveza de lo más complejo que he probado en mi bida, que pasada, voy a intentar cada año hacerme con una edición Vintage porque son lo más, brutalísima.",Suco
71,Brewing Projekt Resist Milkshake IPA,4.8,"Eau Claire, Wisconsin","This is one of the best milkshake IPA’s I have ever had. Highly recommend it. Flavorful and tasty. Fresh and fruity. 

---Rated via Beer Buddy for iPhone",Mindstatic1979
72,Lupulin Coffee Shop Assault Vehicle,4.7,"Big Lake, Minnesota","Pours deep coffee with a thick and persistent tan head. Aroma provides quality coffee, chocolate, roast malt, molasses, hints of toffee and piney hops. Rich flavor yields dark chocolate, coffee, roast malt, molasses, toffee and a bit of piney hops - this is a liquid candy bar! Texture offers heavy, viscous body and lively fizz that lasts. Go on the assault! I love the artwork on the can; the cat looks a lot like Helena, a cat I had to give up when I moved recently. :( At least she's happy in her new home.",Cybercat
73,Boréale IPA du Nord-Est,5.0,"Blainville, Quebec",Ma bière favorite. Doit être acheter en grande quantité lorsque disponible. Aussi dispo chez Victor - Burger,ResinousTrub51
74,Night Shift Dynasty,4.8,"Everett, Massachusetts","Drank from a 16 ounce can. 

Appearance: very dark brown/black in color, 1” head, medium lacing. 

Smell: roasted malt, subtle chocolate and coffee. 

Taste: roasted malt, chocolate, coffee and very smooth. 

Mouth Feel: medium carbonation, full feel, creamy, very smooth. 

An extremely drinkable beer. I could drink this all night. I will purchase again.",maltyhead
75,Thornbridge Necessary Evil: Bourbon BA,4.5,"Bakewell, Derbyshire","37.5cl bottle. A dark brown beer with a small beige lacing. Aroma of intense strong intense vanilla, oak, dark roasted malt. Taste of strong sweet and dark roasted malt, tons of vanilla, caramel, toffee, coffee, quite nice.",Beerhunter111
76,Crooked Run Sticky Rice,5.0,"Leesburg, Virginia","Notes de noix de coco et mango au nez, très agréable, sucré, acide et refraichissante à la bouche, on sent les houblons à la fin",petra
77,Anchor California Lager,4.5,"San Francisco, California","Golden clear with a very thin head.
Grassy smell with a hint of molasses. Rich lager taste, satisfyingly malty with an agreeable, but pronounced, bitterness. The body's richness is accentuated by a fine but mouthfilling carbonation.
This is a very well made lager beer. I won't say anymore Americans can't brew a good lager.",ophone
78,Burning Sky Four Friends - The Kernel Iteration,4.5,"Firle, East Sussex","Four friends - kernel iteration. Bottle share at Beer Merchants Tap. Aroma is intense apricot, nectarine - beautiful potent mixed stone fruits. Taste is again the same just juicy stone fruit and a funky dryness and acidity pulling through the fruit. So juicy and lovely. Great drinkability yet complex. Moderate acidity lingers. Outrageously good and the best of the set in my opinion.",The_Osprey
79,Magic Rock Dark Arts,5.0,"Huddersfield, West Yorkshire","COLOUR:
Dark
MALTS:
Black, Brown, Chocolate, Golden Promise, Oat
HOPS:
Hurkules, Magnum, Target

Disse malte og humler connecter godt, og laver en øl med aroma af kaffe, skumfiduser, blød mælkechokolade. Bitterheden fra magumhumlen, der virker fra kaffen, afbalancerer godt det søde. Full body, bombastisk, med bombastisk hoved og sort krop. Næsten ingen carbonation.",Kronhjort1996
80,Oskar Blues Ten FIDY,5.0,"Longmont, Colorado","0,355 l can from Systembolaget Gothenburg. Very smooth and rich of taste beer, max points for sure",margus7
81,Burning Sky Indecision Time Simcoe Sabro,4.6,"Firle, East Sussex",Can at home. The beer was hazy. Very good but was just not blown away by this beer. I love simcoe and think it was drowned out by the sabro hops.Very good but I WANT SIMCOE,Beerwithwings
82,Alpha Delta Hyperion,5.0,"Newburn, Tyne & Wear","Wow what a beer. Second beer from these guys and must keep an eye out for them. This one is bloody beautiful. An easy drinking pale. It poured hazy, juicy, zesty, and well balanced beer",Beerwithwings
83,Tired Hands Bright Hellish Oblivion,4.5,"Ardmore, Pennsylvania","Hazy golden color with a medium white head that left nice lacing on the glass. Dank, pine, juicy tropical fruits, citrus, and grapefruit.",egajdzis
84,Steel Reserve 211 High Gravity,5.0,"Milwaukee                       , Wisconsin",Definitely bang for your buck. It’s cheap. Has a sweet taste to it. It will creep up on you with it’s abv. Have a couple of these and call it a night. Very refreshing. Cheers.,cah
85,Short's Evil Urges,4.5,"Bellaire, Michigan",Found out of bottle. Pours a near black with medium off white foam. Very subtle hint of sour but very enjoyable. Only gets better as it warms.,riggsfc61
86,Freigeist Geisterzug Gose Quitte,5.0,"Stolberg, North Rhine-Westphalia","Acquired at Gerrard’s Market from Redlands, California for $10.99, Freigeist Geisterzug Quince Gose is a German beer brewed with spice and natural flavors crafted by Freigeist Bierkultur from Eitting, Germany.

The aroma of quince, rhubarb, coriander, and ginger are noted as you drink. The appearance is a clear gold with a low white head. The alcohol content is 5.2%.

Quince is fairly sweet, gives off a pear like hue, and tarts the take. Rhubarb imbues an acidic sour tinge to the tart comprehension. Coriander is soft and compliments the quince. Ginger is distinguishable in the finish at the back of the throat. Honey adds tone to the drink and tasted when you lick your chops. Wheat grains the mouthfeel and accompanies the pear and honey notes.

Freigeist Geisterzug Quince Gose is a delightful gose. Quince, rhubarb, coriander, and honey combine into a beautiful bouquet. The tart quince, sour rhubarb, and ginger spice dazzles the journey. The quince and honey smoothens the drink and eases the sour, tart, and spice experience. The centerfolds of pear like quince and green apple like rhubarb harmonizes magnificently. I treasured each drink and impressed by its colorful array of flavors.

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
87,Buxton Imperial Stout Islay BA,4.8,"Buxton, Derbyshire","Bue en pression 25cl au Délirium Café de Caen.
Cette Imperial Stout à un agréable fumet de chocolat ainsi qu'une senteur torrentielle de malt grillé.
La robe est noire donc totalement opaque, la mousse et fine et de couleur noisette suivie d'une légère carbonatation.
La bière est crémeuse dans le palais donnant une sensation lactée qui couple du chocolat noir amer avec du malt grillé aux saveurs de caramel.",bestxiii
88,Budweiser Discovery Reserve,4.5,"St. Louis, Missouri","From a can to a glass. Pours a clear copper red color with a massive frothy creamy silky head. Aroma is Sweet Toasted malts, Toffee, slight maple. Taste follows the aroma with hints of, red licorice, earthy spice hops, brown sugar. Medium silky smooth mouthfeel. Excellent Lager!",badpuppy69
89,Guinness Open Gate Stock Ale,4.5,"Halethorpe, Maryland","On tap self-pour at Whole Foods/Tysons, VA.  This reminded me of one of my top rated beers....North Coast Old Stock Cellar Reserve.   That one was 14%, so this is a toned down smoother version of that.    Didn't know at first it was a blend of imperial stout and barleywine, so that definitely explains the heavy malty notes.  The bourbon is there for sure, but not overwhelmingly sweet.  Smooth, semi-creamy texture. Medium to dark brown appearance with light cream colored head.  Going to look for a 4-pack of this.",Jabah
90,Aslin / Horus Buku Saigon,4.5,"Herndon, Virginia","Rami Rami is drinking a Buku Saigon by Aslin Beer Company at Powiśle

Cynamon, beczka, kawa, wanilia, jakis kurcze mietowy aromat? W czyms to juz bylo... lekkie w odbiorze mimo mega slodyczy, cialo srednio+... Niecodzienne i pyszne, znow chwc picia na wiaderka. No dobra, na szklanki.

Rami Rami: Moze to ta beczka po apple brandy te takie swiezsze, ozywcze nutki wnosi? Hgw

Rami Rami: Juz drugi aslin co mu przymiotnik „chlalny” pasuje... przy tym drobnym voltarzu, wow",rami_pl
91,Allagash Curieux,4.9,"Portland, Maine","12 oz bottle rating.  Purchased at City Beer in San Francisco.  Gold body  and slightly hazy.  Minimal head.  This is the beer!  Oh my Lord, this is good.  This is what God intended as the standard for great beer.  Tripel with bourbon barrel aging.   This is as close to perfection as I've tasted in my long beer rating.  These kind of beers do not come along often.  Pretty close to perfection.",tennisjoel
92,Founders KBS (Kentucky Breakfast Stout),4.5,"Grand Rapids, Michigan","(2019 KBS) Pours pitch black and with a tan head. Noticeably smells of boozy and lovely bourbon with some vanilla and coffee beans. First tastes that come through are pleasant coffee and then a nice wave of bourbon comes through before finishing with semi-sweet chocolate. The ending hop presence is a nice addition and gives it some dry bitterness (in a good way). Very smooth given the ABV.

Very well done beer that sets the bar high for barrel-aged stouts.",drewsbrewsmke
93,Telluride Batch 1000,4.5,"Telluride, Colorado",Deep amberish brown hue with a thin sticky light beige head. Lovely rich aroma with toasted oak and bourbon and dark English toasty malts. Amazing flavor that’s dark English toasty malts with lots of oak and sublime bourbon flavors. Complex and bourbonny with a lingering toasted oak flavor.,onceblind
94,Fieldwork Saint Martin,4.5,"Berkeley, California","On tap at City Beer new location.  Pungent aromas of citrus hops with honey, pear, lemon, floral scents. I don't know if it is the hops in this beer, but it is great.  Maybe it's the malts.  Really enjoying this.  Nice first beer at an excellent place.",tennisjoel
95,Night Shift Awake,4.6,"Everett, Massachusetts","Drank from a 16 ounce can. 

Appearance: very dark brown almost black in color, 2” head, medium lacing. 

Smell: roasted malt, subtle chocolate and coffee. 

Taste: roasted malt, chocolate, coffee and very smooth. 

Mouth Feel: medium-high carbonation, full feel, Creamy, very smooth. 

An extremely drinkable beer. I could drink this all night. I will purchase again.",maltyhead
96,North Coast Old Stock Ale ,4.6,"Fort Bragg, California","2012 Vintage. Dark reddish brown pou. Cloudy throughout. No head to speak of. This aged old ale is incredibly complex with new elements unfolding with every sip. Strong caramel and saddle leather, some chocolate, and dark cherry battle for position in the aroma. Smoky notes atop the caramel start to appear as I sip. Dark fruits. Some currants. A nip of fennel. The hops are still banging here, with a spicy earthy tone that mingles in and through the complex malt and yeast esters. It drinks light, and the only hint if alcohol comes in the chest,  mid glass and beyond. This is one special beer. This is art.",freekyp
