,Beer Names,Rating,Locations,Reviews,Users
81,Verdant Headband,3.8,"Falmouth, Cornwall","Fruty, citrus, some oatmeal/cereal, cloudy orange, juicy taste, fruity, orange, zesty, medium bodied, soft to average carbonation",Trolleo
82,Sierra Nevada 40 Hoppy Anniversary Ale,3.7,"Chico, California","On tap at Lunar Brewing Co. dispensed to a shaker showing a clear & bright, orangey/gold hue, with a decent layer of soft white froth, and doily-like cling as lacing. The nose was lightly dank & resinous, with citrus, pit fruit, and a nice malt backing. Medium bodied, with good carbonation, the taste was similar, adding a healthy citrus, rind, and resin bitterness that lingered. A welcome and tasty, old school, West Coast IPA, but milestone anniversary worthy?",tmoreau
83,Modern Times Critical Band,3.8,"San Diego, California",keg at innis gunn kitchen... Light hazy amber.. big fruit nose... bog juicy fruit.. long bright juicy fruits.. nice,cgarvieuk
84,Brooklyn Lager,3.8,"Brooklyn, New York","Aroma: sweet malt, citrus
Taste: sweet malt, caramel, citrus hops, with lingering bitterness
Mouthfeel: medium oily body with light carbonation

Very nice. Great after a long day at work.",multitasker
85,Prairie / Evil Twin Bible Belt - Barrel Aged,4.5,"Tulsa, Oklahoma","Semmi hab, vöröses árnyalatú fekete szín. Kávés, kakaós, paprikás illat, aszalt gyümölcsös és némi vaníliás beütéssel. Kakaóporos, kávés, aszalt gyümölcsös ízek, vaníliás, paprikás aromákkal, és a whiskey-s hordó enyhe fás fanyarságával. Enyhén édes, testes, jelzés értékű szénsavval, közepes keserűvel. Nehézsúlyú versenyző, tökéletes egyensúllyal. Isteni.
",Fules
86,Buxton / Omnipollo Original Chocolate Ice Cream Brown Ale,3.3,"Buxton, Derbyshire","Can at a tasting. Brown with beige head. Nuts and chocolate aromas. Sweetish with nuts, roasted grains, dark bread, brown sugar, vanilla, bitter finish. Medium-bodied, watery, smooth.",zvsn
87,Beachwood Citraholic,3.6,"Long Beach, California","Draft. A yellow beer with a lazing yellowish head. The aroma has notes of citrus fruits, hops, straw, and malt. The flavor is sweet with notes of hops, citrus fruits, malt, and straw, leading to a bitter finish.",Ungstrup
88,Oskar Blues Dale's Pale Ale,3.5,"Longmont, Colorado",Lightly malty with toast notes with a big resinous hop profile. Light sweetness is followed by a ponounced yet balaced bitterness.,t-randers
89,Side Project Saison du Blé,3.8,"Maplewood, Missouri","Bottle 750ml, bottle share @ Pien Shop and Bar, Helsinki.
Poured golden in color with a thin white head.
Citusy aroma with horse blanket, some funk and dried apricots.
Inviting. Dry, grassy and woody with funkyness. Tart long finish. Fairly complex, enjoyable.",Hermod
90,Schneider Weisse Tap 5 Meine Hopfen-Weisse,3.9,"Kelheim, Bavaria","Golden, hazy, white beerhead with frothy, thick and lacing foam. Good retention. The aroma is hoppy, such as floral, fruity (kiwi, mango, banana) spices and somehow herbal. Medium sweetness, medium carbonation, medium bitterness, and smooth touch. Alcoholic warmth.",ChungYunJi
91,Timothy Taylor's Landlord (Cask),4.1,"Keighley, West Yorkshire","Copper colour, creamy foam atop. Brown sugar/caramel, creamy, malts, bready, fruit/melon undertones... it really has all you need in a 'standard' bitter. Excellent example of the style.",AWS9
92,Anspach & Hobday The Porter,3.8,"Bermondsey, Greater London","Bottle from M&S.  BB Aug 2021; Drank Jan 2020 - Very dark brown / black.  Small tan head.  Very malty, roasty malts, dark chocolate, coffee, liquorice.  Moderate hop bitterness.  Dried fruits, raisins.  Spicy.  Sweet-bitter dry roast chocolate and coffee malty hoppy fruity and spicy.  Dry burnt roast finish.  Enjoyed this.  Good one.  (2020-01)",john44
93,Beachwood Amalgamator,3.9,"Long Beach, California",Creamy white good mostly lasting head. Yellow colour. Moderate malty and heavy hoppy aroma. Heavy bitter flavor. Long heavy bitter finish. Creamy palate.,HenrikSoegaard
94,Mount St. Bernard Abbey Tynt Meadow English Trappist Ale,4.3,"Coalville, Leicestershire","Bottled, 330ml from Pump it Up, Belper, Derbys. Deep dark chestnut with cream head. This is rich and smooth from the off, darkly roasted malts with a note of caramelisation, some sweet toffee'd notes, liquorice. Fruity tones come through, red port wine, grapes and fig flavours. Easy on the palate, notes of dry plum in the close. Loved it.",imdownthepub
95,Weihenstephaner Hefeweissbier,4.5,"Freising, Bavaria","Прекрасная немецкая пшеничка. Нефильтрованное, непастеризованное. Приятный богатый вкус. Рекомендую. Одно из моих фаворитов.",v_douby
96,Cigar City Oatmeal Raisin Cookie Brown Ale,3.8,"Tampa, Florida",Getting really tired of this sweet beers the dessert Brews. Nevertheless this is fairly decent and does taste like its name,drpimento
97,Paulaner Hefe-Weissbier,3.5,"Munich, Bavaria","Конечно, я пробовал баночное, но такого восторга, как пишут об этом немецком пиве, не ощутил. Достаточно обычное пиво. Ничего выдающегося. На один раз. Ну может на два.",v_douby
98,Maisels Weisse Original,4.2,"Bayreuth, Bavaria","Хорошая немецкая пшеничка. Нефильтрованное, непастеризованное. Хороший баланс. Единственный минус - достаточно высокая цена. Около 3 долларов за бутылку.",v_douby
99,Schneider Weisse Original,5.0,"Kelheim, Bavaria","Попробовал 12 сортов немецкого пива, бутылки и банки, но это -  однозначно фаворит. Воистину пиво, в  котором всё в меру - и сладость, и кислинка, и горечь. Ничего не убрать, ничего не добавить. Рекомендую всем!",v_douby
100,Alpine Beer Company Duet ,3.8,"Alpine, California","12 fl oz can.
Appearance: Almost clear bright gold, with a finger of white froth which persisted only for a minute.
Aroma: Citrus hops plus rind and pine and woody notes.
Taste: Light sweetness of citrus, over massive pine and resin bitterness.
Mouthfeel: Medium bodied, very consistent, low to average carbonation.
Overall: Big West Coast IPA with all the sharp bitterness and floral hoppy flavours.",the_beergery
101,The Bruery Wineification III,4.0,"Placentia, California","Bottle. Pours clear mahogany, small beige head, some lacing. Aroma is boozy, berries, vinous, bourbon, vanilla, cocoa, bakers chocolate. Flavor is fairly sweet, light plus bitter. Hot. Medium body. Total sipper. Basically port.",bytemesis
102,Magic Rock Human Cannonball,3.4,"Huddersfield, West Yorkshire","Color naranja oscuro, turbia, translúcida. Espuma blanca de más de un dedo de espesor y media retención. Aroma a melocotón maduro y ligera resina que se intensifica rápidamente con la temperatura. Sabor a resina, melocotón y miel, final largo, resinoso, excesivo al llegar a mitad de toma, ligeramente seco, alcohol notable, cansino al atemperar y unirse a la resina. Textura semioleosa. Carbonatación media.",ricardostercios
103,Anchor California Lager,4.7,"San Francisco, California","Cerveza de color dorado y fina espuma blanca al servirse. Con un sútil olor a lúpulo y sabor a malta tostada, naranja y frutas. Tiene un final  seco y amargo muy agradable al paladar.",alfonsochinchillarico
104,Great Divide Yeti Imperial Stout,4.0,"Denver, Colorado","Imperial stout de 9,5 % abv et 75 ebu, en format 35,5 cl.
A noter qu'il est toujours très agréable de rencontrer le yéti en février,
surtout quand les températures du jour et du lieu avoisinaient les 24° C.
Mon exemplaire, de Denver, Colorado, était à 9 mois avant sa date.
Couleur noir profond aux reflets marron grillé, à l'opacité très forte.
Mousse brun roux foncé, soyeuse, stable à 2 mm.
Arômes de cèdre, baies noires macérées en péket, chêne liège brûlé.
1ère bouche très souple, sur un bois brûlé de la plus belle manière …
(si l'on peut dire, et sans être un pyromane ...)
Arrière-bouche avec une impression de strong dry stout.
2ème bouche avec café serré, poivre, muscade, tabac brun.
Arrière-bouche qui entre dans la complexité, avec une allégresse vive.
Longueur qui trouve pas mal de zestes dans ce café taillé au couteau ..
Jambes très huileuses, limite grasses, très longues.
Levure boisée, vernissée, belle ligne.
Alcool fort, plus haut que son niveau, il fait un 10,5 % tranquille,
mais il se révèle un peu emprisonné sur la longueur …
Il ne peut trouver d'autres issues aux saveurs, juste un peu ""coincées"".
Finale intéressante, sans problème, mais oh combien discutable ..
CONCLUSION : le yéti est un personnage séduisant (de loin ..), mais
incontestablement excessif, dans tous les sens du terme, et donc si
on est un biérophile averti, on ne va pas lui trouver de 5 à la cote, 
malgré les pages qui en sont remplies … Yéti soit qui mal y pense !!
Moralité : grande division (divide) sur la présence de ce yéti .. à 24° C.
(à noter aussi qu'il n'a reçu que des médailles d'argent et de bronze ...)
(à noter enfin qu'il est conseillé avec du steak grillé .. on a compris !!)
(8/4/8/4/16)",corkyrory66
105,Collective Arts Ransack the Universe,3.8,"Hamilton, Ontario","Tap @ Bakgården.  Slightly unclear golden body with a small, but perfectly lacing white head. Nice aroma of malt, citric fruit, ripe tropical fruit, hint of pine and a bit floral. Taste is nice and balanced with a fine malt base behind a complex fruity hop taste. Fine body  and nice fruity bitter aftertaste. Nice rather classic IPA.",Beer5000
106,Oxbow Luppolo,3.8,"Newcastle, Maine","Draft at Blending and Bottling. Pours hazy gold with a frothy off white head. Tastes like dough, corn, and smooth faint citrus. Light body and low carbonation. Smells like dough, corn, grass, and faint citrus.",snoworsummer
107,Thornbridge Crux,2.9,"Bakewell, Derbyshire",Gusjegrågrønn. Middels høyt kremaktig skum. Lett sitrusaroma. Smaken forsiktig. Samme lette sitruspreget. Søt & tørr ettersmak.,Finn
108,Samuel Smiths Taddy Porter,2.8,"Tadcaster, North Yorkshire","Dark brown, almost black, with a frothy beige head.
Roasted smell with a toffee note. In taste coffee, a little acidity and even a little smoked note.
A rather light porter.",ophone
109,Moor Nor'Hop,3.8,"Bristol, Gloucestershire","Robe blonde paille trouble. Mousse blanche. Tenue faible. Arômes litchis mangue florale agrume. Goût sucré léger amertume peu marquée. Texture légèrement huileuse. Carbonatation très fine. 

Très facile à boire.",lbianchi66
110,Gradl Leupser Dunkel,3.1,"Pegnitz-Leups, Bavaria","Unfortunately this bottle has been compromised, it tastes stale and old. 2 months before expiration. Online hier gibts bier",bdleedahl
111,Moor Nor'Hop,3.2,"Bristol, Gloucestershire","Grapefruit tropical fruit scent.  Poured hazy golden thin lace. Taste is medium sweet to bitter with a dominant fruitiness. Palate is medium bodied oily texture average to soft carbonation and a light bitter finish. Overall, pretty standard fare.",theprof
112,Schneider Weisse Tap 4 Meine Festweisse,3.8,"Kelheim, Bavaria","Almost clear, golden with full head initially. Aroma of banana and spices. Fresh taste, slightly more hoppy than most of the style.",7stern
113,St-Feuillien Triple,4.4,"Le Roeulx, Belgium","I haven’t had such a nice triple in a long time, it even beats my reference , La trappe. I really like this brewer, there is nothing like a good classic.",azzurro
114,Alpine Beer Company HFS,3.5,"Alpine, California","12 fl oz can. 
Appearance: Pale gold topped with a bit of white froth. 
Aroma: Citrus and grapefruit, some pine and wood.
Taste: Citrus sweetness and grapefruit bittersweet, followed by dank floral bitter finish.
Mouthfeel: Medium bodied, average carbonation.",the_beergery
115,Arizona Wilderness Peloncillo Porter,3.7,"Gilbert, Arizona",Creamy off-white good mostly lasting head. Almost black colour. Moderate malty and hoppy aroma. Moderate bitter flavor. Long moderate bitter finish. Creamy palate.,HenrikSoegaard
116,Tree House All That Is and All That Ever Will Be,4.2,"Charlton, Massachusetts","16 oz. can poured a clear dark reddish brown with a small lingering brown head. Aromas of dark chocolate, vanilla, light roastiness and light coffee. Palate was medium bodied and smooth with a dry finish. Flavors of dark chocolate, coffee and light roastiness with a smooth dry lingering chocolate finish.",Ratman197
117,New Belgium Le Terroir,3.6,"Fort Collins, Colorado","Rami Rami is drinking a Le Terroir by New Belgium Brewing Company at Powiśle

No taki amlam. Niby fajny tylko za kwasny, za wytrawny, za ekstremalny. To chmielenie na zimno nawet czuc troche, ale generalnie winne, lekko octowe aromaty pobeczkowe, drewniane dominuja. Jest najs, tyle, ze przegiete",rami_pl
