,Beer Names,Rating,Locations,Reviews,Users
98,Fieldwork Hasherdabbery,4.0,"Berkeley, California","Ohh, nice Enigma.  Tap. Pours hazy yellow,  small white head,  decent lacing.  Aroma is enigma,  perfume,  fresh pine needles,  tangerine.  Flavor is light sweet,  light bitter,  juicy.  Medium body.",bytemesis
99,Listermann Ray Ray - Neapolitan,3.6,"Cincinnati, Ohio","500 ml bottle via trade. Pours a deep, dark, basically opaque brown with a small tan head that settles into a ring and a thin loop of film. Notes of chocolate, vanilla, strawberries, bourbon, oak, soy, figs, and roast. Medium-bodied, with low carbonation and a flat, sweet, tangy, and warming mouthfeel. It'd be better without the strawberry and with some carbonation. It's messy.",phaleslu
100,3rd Planet Cosmic Origins,4.0,"Niceville, Florida","Taster at the Mothership. Pours black, with a small, tan ring. The nose is big vanilla, cinnamon, mild coffee, milk chocolate, and some toasted oak. Very sweet and decadent, with a touch of bitterness. Lovely.",GTAEgeek
101,GoodLife / Deschutes Autobahn,3.5,"Bend, Oregon","Draught. Pours clear dark brown with a medium, frothy beige head, medium retention. Medium roast and chocolate malt, a clean lager character, light earthy hops and hop bitterness, and a dry finish. Medium body and carbonation.",BeerandBlues2
102,GoodLife Bottoms Up,3.5,"Bend, Oregon","Draught. Pours clear gold with a medium, frothy white head, medium retention. Medium grainy sweet malt, light earthy and white wine hops, light hop bitterness, a clean lager character, and a dry finish. Medium-light body and medium carbonation.",BeerandBlues2
103,Fieldwork Future Flagship,4.1,"Berkeley, California","Tap. Pours hazy yellow,  small white head,  decent lacing.  Aroma is floral,  tropical,  hint of armpit,  bright, strong. Flavor is light sweet,  light bitter.  Nice.  Medium body",bytemesis
104,3rd Planet Fruit Sequence (Triple Berry Smoothie),4.0,"Niceville, Florida","Taster at the Mothership. Pours an unclear, red color, with a small, off-white head. The aroma is raspberry, lemon cream, vanilla, and strawberry. Sweet and fruity, with a lovely, mellow tart flavor. Light and remarkably crisp and creamy. This is a fruity and delicious sour.",GTAEgeek
105,3rd Planet Luminous Cloud,3.8,"Niceville, Florida","Taster at the Mothership. Pours a pale, hazy, yellow color, with a big, frothy, white head. The aroma is lemon, butterscotch, clover honey, roses, and dust. Sweet and chalky, with a lovely, mild bitterness. Light and fluffy, and refreshing.",GTAEgeek
106,Ten7 Dark Chocolate Brownie,3.4,"North Wales, Pennsylvania","Pours dark brown, aroma and upfront taste is a brownie but way too much smoke and charcoal flavor at the end, tap at brewery.",katrinaez
107,Picaroons ,3.3,"Fredericton, New Brunswick","Pours an amber with thick white head and heavy lacing.  Lots of malt on the nose.  Mouthfeel is very heavy with pronounced bitterness.  Nuts, molasses and some metal taste.  Lasting bitter finish.",swiseman
108,Ten7 Mosaic Milky Shakey Shakey,3.8,"North Wales, Pennsylvania",Nice hops bitter flavor and palate. Hazy deep yellow. Aroma is hops with some lactose. Flavor is sweet and fruity. Tap at brewery,katrinaez
109,Santas Milk,4.0,"Tilton, New Hampshire","Finally getting around to this a couple months late. Pours near black with frothy brown foam that settles to a thin cap, moderate lacing. Aromas are simpler than expected, mostly sweet malt, mild ginger snap and a touch of coffee. Flavors bring a vanilla sweetness to the forefront, combining with the roast character, and not much in the way of ginger snap. Very pleasant and easy drinking smoothness. Medium-light mouthfeel and a fairly clean finish. Will try again next year for sure!",tekstr1der
110,Roses' Corduroy,3.4,"Oakland, California","Tap. Pours clear black,  small beige head,  decent lacing.  Aroma is light,  roasty,  mocha,  ash, more roast. Flavor is light plus sweet,  lighter bitter,  roasty.  Medium body,  soft mouthfeel,  low carbonation.",bytemesis
111,Cascade Lakes RDM DIPA,3.6,"Redmond, Oregon","Draught. Pours clear orange with a medium, frothy off-white head, long retention with good lacing. Moderate fruity and pine hops, moderate hop bitterness, medium bread and dough malt, light alcohol, and a dry finish. Medium-full body and medium carbonation.",BeerandBlues2
112,Cascade Lakes Secret Weapon Stout,3.8,"Redmond, Oregon","Draught. Pours clear black with a large, creamy tan head, long retention with excellent lacing. Moderate rich roast and coffee malt, medium pine and resin hops, moderate hop bitterness, and a dry finish. Medium-full body and moderate carbonation.",BeerandBlues2
113,Roses' Brunette,3.7,"Oakland, California","Tap. Pours clear hazel,  small beige head,  decent lacing.  Aroma is roast,  nutty,  dark toast,  a hint of wood,  earth.  Flavor is light plus sweet,  minimal bitterness,  nice roasty notes.  Medium body,  smooth. Good.",bytemesis
114,Roses' Palm Tree,2.5,"Oakland, California","Tap. Pours hazy golden orange,  small off white head,  some lacing.  Aroma is light,  armpit,  coconut,  odd. Flavor is light plus sweet,  very light bitter,  green coconut.  Light plus body,  low carbonation.  Ug",bytemesis
115,Roses' Emerald Drop,3.5,"Oakland, California","Tap. Pours clear golden,  small white head,  good lacing.  Aroma is grain,  citrus,  a bit floral.  Flavor is light sweet,  light plus bitter.  Light body.",bytemesis
116,August Schell Shift Happens No. 1 DDH Lager,3.7,"New Ulm, Minnesota","16 oz can pours an almost clear deep golden color with lasting off-white head that leaves some lacing.  Aroma has pine, apricot, lemon, citrus hops, and sugar.  Taste is sweet, despite the hoppiness.  Body is medium to full with perfect carbonation and a creamy mouthfeel.  I was surprised to see Schell's try something like this and sold in 16 oz. four-packs.  The can says ""A transitional miniseries in four parts"", so I hope to find the subsequent episodes.",ccex
117,Kettlehead brown pow kettlehead,3.9,"Tilton, New Hampshire","Pours a deep, dark brown with a finger of tan foam that settles to a ring, no lacing. Aromas of roast malt and a slight sweetness. Flavors are more abundant with a nice sweet toffee dominating among biscuit and mild nut presence. This is how I like brown ales - with low hop bitterness and focus on the malt. Well done!",tekstr1der
118,Woodland Empire Running on the Spot,3.2,"Boise, Idaho",On Tap at the Boise brewery/taproom  Crystal clear deep golden with a touch of orange.  Thin wispy off white skin od micro bubbles. Faint very light pale malts in the aroma.  big grassy floral hop character. Feels pretty light for 7%  Well attenuated.  LIght clean finish.,IndianaRed
119,Skyline Beer Falcon's Nest,3.5,"Westfield, Massachusetts","Hazy deep yellow with small white head.  Aroma hay, citrus and tropical fruit.  Medium body.  Mildly bitter, some sweet juice but more on the grassy than fruit bomb side.  Found this one with a bit more intensity of flavor than their other offerings.",bbbeer
120,Elysian Contact Haze,3.7,"Seattle, Washington",Can into tulip. Nice straw color with some haze. Pineapple and pine notes. Mild bitterness. Decent.,climberbob
121,Skyline Beer Wobbly Boots Mile 2,3.0,"Westfield, Massachusetts","Yellow-orange, small white head.  Aroma is straightforward hops and malt, medium light body.  Flavor is mildly bitter, some malt balance, some citrus and pine, generic and acceptable.",bbbeer
122,Skyline Beer First Flight DIPA,3.1,"Westfield, Massachusetts","Cloudy orange yellow.  Grassy hop aroma.  Medium body.  Alcohol well hidden.  Mildly bitter, touch of citrus and herbal hops.  It's fine.  Unmemorable.",bbbeer
123,Skyline Beer Bushwacker Mile 1,3.0,"Westfield, Massachusetts","Hazy yellow, small white head.  Aroma on the malty side.  Medium light body.  Some up front bitterness then gets a bit sweet but without the hop intensity to balance, but finishes a little better on the dry side.  Decent, style not really as advertised.",bbbeer
124,Stone Viking Space Probe Double IPA ,4.5,"Escondido, California","Had on tap at Tenaya Creek, this was delicious. Quite hazy, a ton of grapefruit flavors with a little orange.  This is the Stone quality I remember but had been missing in some recent average beers. This one is top notch! Tasty tasty.",dwyerpg
125,Skyline Beer Wise Guide Brown Ale,3.4,"Westfield, Massachusetts","Dark brown with small tan head.  Aroma roasted and sweet malt.  Medium light body.  Flavor is off dry, lightly sweet malt with toasty finish.  Solid.",bbbeer
126,Coronado / Pizza Port South Of The Pier,3.4,"Coronado, California","This was a pretty run of the mill.  Not a ton of bittering hops, okay flavor.  Nothing special or memorable.",dwyerpg
127,The Fryfogel Fox,2.1,"Shakespeare, Ontario","Poured a hazy, light yellow colour with a bright white, creamy head. Minimal lacing. Light bouquet on the nose. With scents of cereal and light hops. First swig was really quite thin with watery flavours of very light hops, honey and a little nuts. Finish is quite plain with minimal lingering flavours.",Tessic
128,Big Elm Hillbilly Thunder,3.5,"Sheffield, Massachusetts","Dark brown with small tan head.  Aroma chocolaty malt and dark fruit.  Medium light body.  Lightly sweet flavor.  It's somewhat on the lighter and fruitier style for a stout, not necessarily a bad thing, although somewhat lacking in richness.",bbbeer
129,Hill Farmstead Double Motueka ,3.8,"Greensboro, Vermont","Fresh can, pours a murky, but not soupy orange color with creamy head. Nose and flavor are Mango, residual sugar, lime, grape, fruit punch, orange blossom honey, and a touch of astringent booze in the finish. ITs pretty juicy and better than most doubles, but I think it needs a good 4-6 weeks like most cans. Medium bodied.",PhillyCraft
130,Brewery Techne Lief's Saison,3.0,"Philadelphia, Pennsylvania",Draft at Bru Craft. Unexpected cloudy amber pour. Slim coat of soft off-white foam. No lace. Malty brew with some dark citrusy hops and faint florals. Poppyseed bagels. Cassia. Tangelos. Cloves. Not sure I have the right beer. Had them check and they assured me it's the right keg. Feels vaguely Belgian but not like a Saison at all.,NikkTwist
131,Bolero Snort Hooffa ,3.2,"Carlstadt , New Jersey","Sampled at P house, didn't know Bolero was making real beer styles that don't cause diabetes. Clears golden with medium head. Not as bad as i expected it would be but theres some champagne type yeast notes and a touch of weird spice. Still happy to see a non lactose, pesticide fruit ridden, offering from BS.",PhillyCraft
132,Knotted Root Thick Strawberry Goo: Double Vanilla,4.4,"Nederland, Colorado","Hazy orange appearance with pink hues and a white head. Enticing aroma of strawberry jam, fresh vanilla, tart fruits, mild funk and light grain. Similar flavor, juicy, tart and sweet with pleasant acidity. Light body with a refreshing strawberry finish. Wow.",ajnepple
133,Cerebral / Fort George Cosmic Vertigo,4.3,"Denver, Colorado","Dark brown appearance with a lingering tan head. Aroma of caramel malt, chocolate, mild oak, light bourbon and hints of fruit. Similar flavor, rich, malty and layered with lingering sweetness, a full body and a warming finish. Very nice.",ajnepple
134,Forest & Main Ghost Marius,3.6,"Ambler, Pennsylvania",Draft at Bru Craft. Foggy reddish orange pour with a slim dense cover of soft off-white foam. Gently tart. Cherries and oak up front. Plums. Raspberries. Currants. Kaffir lime leaves. Feels like real fruit. Juicy but not quite full. Modestly complex. Dry balanced finish.,NikkTwist
135,Forest & Main Ghost Marius,3.6,"Ambler, Pennsylvania",Draft at Bru Craft. Foggy reddish orange pour with a slim dense cover of soft off-white foam. Gently tart. Cherries and oak up front. Plums. Raspberries. Currants. Kaffir lime leaves. Feels like real fruit. Juicy but not quite full. Modestly complex. Dry balanced finish.,NikkTwist
136,BareWolf Grave Architecture,3.8,"Amesbury, Massachusetts","Multiple 16 ounce cans served at the brewery. Flavor comes off danky and mild citrus like, maybe white grape hints. Some straw, bready malt. Bitterness is mild. Pretty good balance. Above average.",AirForceHops
137,Tenaya Creek Hemlock,3.3,"Las Vegas, Nevada","Not sure exactly which style to put this under, but the combination and the adjuncts sweetened up this level and basically made it taste a bit like creme brulee.  Sweet, but good, but sweeter than what I was craving last night.",dwyerpg
138,BareWolf Present Company Excluded,3.3,"Amesbury, Massachusetts",16 oz draft at the brewery. Holy shit pineapple!  I love the aroma! A soft touch of pine in the finish. Soft herbs. Lower bitterness level. After drinking a bunch of this it becomes a little rindy and pulppy. Just ok for me.,AirForceHops
139,Hop & Stagger Black Forest Stout,3.5,"Norton, Shropshire","Cask at Hogshead, Wolverhampton.

Pours almost black with a tight cream head.  Nose has a hint of chocolate, but not much else.  In the mouth it has a creamy texture with coffee and cherries featuring in different areas.  Finish is creamy and slightly bitter.  Extremely drinkable.
",Martinsh
140,Shiny Cocoa and Coconut Porter Barrel Aged,3.9,"Little Eaton, Derbyshire","Bottle at Beer Dock, Crewe.  Barrel aged in bourbon barrels.

Nose is strongly cocoa, plus alcoholic strength.  Pours completely black with a very dark brown transient head.  In the mouth the alcohol is to the  fore, but there is also cocoa, chocolate and hints of chilli.  Finish is boozy with a warming glow !  One for sipping slowly methinks.
",Martinsh
141,Rockingham The Hidden Pig,3.7,"Derry, New Hampshire","14 ounce snifter draft at The Hidden Pig, Haverhill, MA. Flavor shows me grapefruit, mild herbs, malt is mildly sweet. ABV  is lightly noticeable. A tad above average.",AirForceHops
142,Casey Funky Blender Preserves: Plum,4.1,"Glenwood Springs, Colorado","Reddish amber appearance with a white head and pink hues. Aroma of sour funk, stone fruit and light oaky notes. Similar flavor, adding moderate acidity, light sweetness and a lingering tart/plum finish. Nice.",ajnepple
143,Wildwuchs Hamburger Senatsbock (2020),3.7,"Hamburg, Hamburg","AR: Röstmalz, Kaffee, Holz, angebrannt
AP: trübes schwarz
TA: Röstmalz, Malzbier, Kaffee, Holz, angebrannt",hopihalido
